drg_id,drg_def,provider_id,provider_name,total_discharges,avg_covered_charges,avg_total_payments
57,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,140231,EDWARD HOSPITAL,33,18387.21212,4885.484848
64,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,140231,EDWARD HOSPITAL,42,50799.80952,10557.2619
65,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,140231,EDWARD HOSPITAL,73,35684.35616,6552.767123
66,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,140231,EDWARD HOSPITAL,44,28211.59091,5766.931818
69,069 - TRANSIENT ISCHEMIA,140231,EDWARD HOSPITAL,66,25206.54545,4480.181818
74,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,140231,EDWARD HOSPITAL,24,23245.58333,5335.958333
101,101 - SEIZURES W/O MCC,140231,EDWARD HOSPITAL,47,22216.74468,4439.851064
149,149 - DYSEQUILIBRIUM,140231,EDWARD HOSPITAL,26,22649.46154,3703.115385
176,176 - PULMONARY EMBOLISM W/O MCC,140231,EDWARD HOSPITAL,50,29899.28,6596.16
177,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,140231,EDWARD HOSPITAL,61,43772.62295,11203
178,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,140231,EDWARD HOSPITAL,70,33327.92857,9266.242857
189,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,140231,EDWARD HOSPITAL,65,38868.38462,8171.738462
190,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,140231,EDWARD HOSPITAL,97,31088.21649,7003.226804
191,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,140231,EDWARD HOSPITAL,90,24770.67778,5689.444444
192,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,140231,EDWARD HOSPITAL,65,18149.89231,4432.784615
193,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,140231,EDWARD HOSPITAL,83,40509.63855,9108.807229
194,194 - SIMPLE PNEUMONIA & PLEURISY W CC,140231,EDWARD HOSPITAL,212,24438.93396,6078.971698
195,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,140231,EDWARD HOSPITAL,70,16380.38571,4775.614286
202,202 - BRONCHITIS & ASTHMA W CC/MCC,140231,EDWARD HOSPITAL,24,20836.54167,5671.875
203,203 - BRONCHITIS & ASTHMA W/O CC/MCC,140231,EDWARD HOSPITAL,15,16329.06667,3755.333333
207,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,140231,EDWARD HOSPITAL,18,136984.3889,37566.33333
208,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,140231,EDWARD HOSPITAL,25,71580.4,13999.6
238,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,140231,EDWARD HOSPITAL,25,95219.2,21444.2
243,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,140231,EDWARD HOSPITAL,25,74564.72,18710.36
244,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,140231,EDWARD HOSPITAL,21,68614.80952,12188.38095
246,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,140231,EDWARD HOSPITAL,28,187415.75,43939.25
247,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,140231,EDWARD HOSPITAL,101,99963.15842,16134.13861
249,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,140231,EDWARD HOSPITAL,34,68621.02941,13163.5
251,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,140231,EDWARD HOSPITAL,20,56700.65,12381.5
252,252 - OTHER VASCULAR PROCEDURES W MCC,140231,EDWARD HOSPITAL,30,83085.3,20575.9
253,253 - OTHER VASCULAR PROCEDURES W CC,140231,EDWARD HOSPITAL,39,59433.84615,14129.20513
254,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,140231,EDWARD HOSPITAL,23,43517.6087,12626.26087
280,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",140231,EDWARD HOSPITAL,16,53925.9375,10570.5
281,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",140231,EDWARD HOSPITAL,18,33407.66667,6837.444444
282,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",140231,EDWARD HOSPITAL,12,25245.16667,4673.75
286,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",140231,EDWARD HOSPITAL,24,65972.20833,21344.58333
287,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",140231,EDWARD HOSPITAL,113,31523.0354,7231.19469
291,291 - HEART FAILURE & SHOCK W MCC,140231,EDWARD HOSPITAL,96,41427.59375,9916.729167
292,292 - HEART FAILURE & SHOCK W CC,140231,EDWARD HOSPITAL,172,25881.52907,6253.081395
293,293 - HEART FAILURE & SHOCK W/O CC/MCC,140231,EDWARD HOSPITAL,76,20625.09211,4247.355263
300,300 - PERIPHERAL VASCULAR DISORDERS W CC,140231,EDWARD HOSPITAL,38,22698.18421,5417.394737
301,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,140231,EDWARD HOSPITAL,18,15029.16667,3986
303,303 - ATHEROSCLEROSIS W/O MCC,140231,EDWARD HOSPITAL,11,16330.54545,3376.727273
305,305 - HYPERTENSION W/O MCC,140231,EDWARD HOSPITAL,13,19948.30769,3556.692308
308,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,140231,EDWARD HOSPITAL,40,34232.55,7592.675
309,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,140231,EDWARD HOSPITAL,72,24026.55556,4916.958333
310,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,140231,EDWARD HOSPITAL,91,15181.69231,3622.934066
312,312 - SYNCOPE & COLLAPSE,140231,EDWARD HOSPITAL,98,22324.09184,4148.816327
313,313 - CHEST PAIN,140231,EDWARD HOSPITAL,86,21037.43023,3185.093023
314,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,140231,EDWARD HOSPITAL,37,45556.16216,10774.45946
315,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,140231,EDWARD HOSPITAL,18,32022.22222,5592.666667
329,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,140231,EDWARD HOSPITAL,32,151091.0625,37177
330,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,140231,EDWARD HOSPITAL,51,45147.62745,14805.86275
372,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,140231,EDWARD HOSPITAL,46,24476,7253
377,377 - G.I. HEMORRHAGE W MCC,140231,EDWARD HOSPITAL,40,45034.025,10208.675
378,378 - G.I. HEMORRHAGE W CC,140231,EDWARD HOSPITAL,118,27684.87288,6037.762712
379,379 - G.I. HEMORRHAGE W/O CC/MCC,140231,EDWARD HOSPITAL,22,17805.04545,4095.454545
389,389 - G.I. OBSTRUCTION W CC,140231,EDWARD HOSPITAL,41,20988.97561,5576.609756
390,390 - G.I. OBSTRUCTION W/O CC/MCC,140231,EDWARD HOSPITAL,40,15163.1,3873.025
391,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",140231,EDWARD HOSPITAL,41,26056.09756,6691.853659
392,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",140231,EDWARD HOSPITAL,190,21154.62632,4488.105263
394,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,140231,EDWARD HOSPITAL,46,25874.52174,6102.891304
418,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,140231,EDWARD HOSPITAL,25,40795.88,9839.4
419,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140231,EDWARD HOSPITAL,23,31514.47826,7384.130435
439,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,140231,EDWARD HOSPITAL,14,22004.07143,8247
460,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,140231,EDWARD HOSPITAL,67,77892.83582,23408.22388
469,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,140231,EDWARD HOSPITAL,21,81875.80952,18570.2381
470,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,140231,EDWARD HOSPITAL,367,50650.83651,13854.43052
473,473 - CERVICAL SPINAL FUSION W/O CC/MCC,140231,EDWARD HOSPITAL,17,53578.76471,13998.41176
480,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,140231,EDWARD HOSPITAL,13,67802.23077,16289.76923
481,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,140231,EDWARD HOSPITAL,66,44583.62121,11375.39394
482,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,140231,EDWARD HOSPITAL,18,36960.33333,8945.722222
491,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,140231,EDWARD HOSPITAL,34,26230.44118,5741.088235
536,536 - FRACTURES OF HIP & PELVIS W/O MCC,140231,EDWARD HOSPITAL,22,16518.40909,4052.545455
552,552 - MEDICAL BACK PROBLEMS W/O MCC,140231,EDWARD HOSPITAL,77,21784.66234,4691.844156
563,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",140231,EDWARD HOSPITAL,19,20085.84211,4074.526316
603,603 - CELLULITIS W/O MCC,140231,EDWARD HOSPITAL,96,16502.15625,5207.854167
638,638 - DIABETES W CC,140231,EDWARD HOSPITAL,21,18591.95238,4771.857143
640,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",140231,EDWARD HOSPITAL,35,35846.8,7311.171429
641,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",140231,EDWARD HOSPITAL,135,17287.86667,4030.555556
682,682 - RENAL FAILURE W MCC,140231,EDWARD HOSPITAL,60,44172.05,9750.25
683,683 - RENAL FAILURE W CC,140231,EDWARD HOSPITAL,100,25025.68,5824.07
684,684 - RENAL FAILURE W/O CC/MCC,140231,EDWARD HOSPITAL,15,16159.86667,3746.533333
689,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,140231,EDWARD HOSPITAL,76,31307.78947,7040.947368
690,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,140231,EDWARD HOSPITAL,187,17811.58289,4628.294118
698,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,140231,EDWARD HOSPITAL,30,36103.4,9176.733333
699,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,140231,EDWARD HOSPITAL,25,23172.6,5541
811,811 - RED BLOOD CELL DISORDERS W MCC,140231,EDWARD HOSPITAL,24,35656.75,7315.833333
812,812 - RED BLOOD CELL DISORDERS W/O MCC,140231,EDWARD HOSPITAL,94,18848.79787,4732.244681
853,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,140231,EDWARD HOSPITAL,23,126155.4348,38885.47826
870,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,140231,EDWARD HOSPITAL,14,162578.2857,52607.92857
871,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,140231,EDWARD HOSPITAL,135,50837.00741,11237.21481
872,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,140231,EDWARD HOSPITAL,68,28083.45588,8083.205882
885,885 - PSYCHOSES,140231,EDWARD HOSPITAL,12,19503.33333,5236.416667
897,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,140231,EDWARD HOSPITAL,13,20610.15385,4941.153846
917,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,140231,EDWARD HOSPITAL,13,45071.23077,7881.538462
918,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,140231,EDWARD HOSPITAL,19,13845.26316,3548.631579
948,948 - SIGNS & SYMPTOMS W/O MCC,140231,EDWARD HOSPITAL,45,17266.62222,3865.466667
39,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,24,21852.91667,5747.541667
57,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,14,28252.85714,6276.857143
64,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,140233,SAINT ANTHONY MEDICAL CENTER,32,44623.09375,10981.25
65,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,140233,SAINT ANTHONY MEDICAL CENTER,79,24141.92405,6464.253165
66,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,45,20856.46667,5133.955556
69,069 - TRANSIENT ISCHEMIA,140233,SAINT ANTHONY MEDICAL CENTER,64,19208.29688,4089.59375
101,101 - SEIZURES W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,13,16007.69231,3980.769231
176,176 - PULMONARY EMBOLISM W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,29,24512.93103,5792.862069
177,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,140233,SAINT ANTHONY MEDICAL CENTER,39,44308.30769,10995.4359
178,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,140233,SAINT ANTHONY MEDICAL CENTER,37,27756.2973,7772.837838
189,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,140233,SAINT ANTHONY MEDICAL CENTER,31,33567,7956.483871
190,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,140233,SAINT ANTHONY MEDICAL CENTER,84,34050.75,6774.321429
191,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,140233,SAINT ANTHONY MEDICAL CENTER,81,22383.46914,5510.691358
192,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,55,18521.6,4409.6
193,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,140233,SAINT ANTHONY MEDICAL CENTER,77,32401.50649,8142.571429
194,194 - SIMPLE PNEUMONIA & PLEURISY W CC,140233,SAINT ANTHONY MEDICAL CENTER,140,23667.05,5538.5
195,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,55,16245.70909,4139.963636
207,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,140233,SAINT ANTHONY MEDICAL CENTER,23,102596.2174,32049.6087
208,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,140233,SAINT ANTHONY MEDICAL CENTER,36,55244.08333,12992
238,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,26,94717.57692,22517.92308
243,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,140233,SAINT ANTHONY MEDICAL CENTER,12,69895.08333,15038.08333
244,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,15,63903.26667,15134.46667
246,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,140233,SAINT ANTHONY MEDICAL CENTER,15,92683.53333,20561.66667
247,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,55,61130.34545,15448.14545
249,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,29,61454.27586,9919.724138
251,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,14,73780.71429,10359.5
253,253 - OTHER VASCULAR PROCEDURES W CC,140233,SAINT ANTHONY MEDICAL CENTER,13,82362.84615,16042.69231
254,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,11,37312,9381.636364
280,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",140233,SAINT ANTHONY MEDICAL CENTER,22,37874.77273,10187.77273
281,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",140233,SAINT ANTHONY MEDICAL CENTER,20,35364.1,6551.2
286,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",140233,SAINT ANTHONY MEDICAL CENTER,13,54862.15385,11600.69231
287,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",140233,SAINT ANTHONY MEDICAL CENTER,36,43038.91667,6876.694444
291,291 - HEART FAILURE & SHOCK W MCC,140233,SAINT ANTHONY MEDICAL CENTER,69,34928.13043,8318.768116
292,292 - HEART FAILURE & SHOCK W CC,140233,SAINT ANTHONY MEDICAL CENTER,83,22442.31325,5641.337349
293,293 - HEART FAILURE & SHOCK W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,49,14485.79592,3937.346939
300,300 - PERIPHERAL VASCULAR DISORDERS W CC,140233,SAINT ANTHONY MEDICAL CENTER,22,20390.45455,5290.590909
308,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,140233,SAINT ANTHONY MEDICAL CENTER,38,29888.10526,7026.236842
309,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,140233,SAINT ANTHONY MEDICAL CENTER,61,19571.80328,4692.180328
310,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,38,13150.10526,3189.368421
312,312 - SYNCOPE & COLLAPSE,140233,SAINT ANTHONY MEDICAL CENTER,69,18010.31884,4540.101449
314,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,140233,SAINT ANTHONY MEDICAL CENTER,15,39928.8,10702.13333
315,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,140233,SAINT ANTHONY MEDICAL CENTER,12,28224,5374.666667
329,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,140233,SAINT ANTHONY MEDICAL CENTER,28,145448.8571,36898.17857
330,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,140233,SAINT ANTHONY MEDICAL CENTER,33,63179.75758,15342.78788
372,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,140233,SAINT ANTHONY MEDICAL CENTER,25,26185.32,6762.84
377,377 - G.I. HEMORRHAGE W MCC,140233,SAINT ANTHONY MEDICAL CENTER,23,47547.6087,10773.52174
378,378 - G.I. HEMORRHAGE W CC,140233,SAINT ANTHONY MEDICAL CENTER,62,31276.12903,6034.725806
379,379 - G.I. HEMORRHAGE W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,23,19130.78261,3997.956522
389,389 - G.I. OBSTRUCTION W CC,140233,SAINT ANTHONY MEDICAL CENTER,36,22221.22222,6042.694444
390,390 - G.I. OBSTRUCTION W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,27,16638.77778,3562.740741
391,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",140233,SAINT ANTHONY MEDICAL CENTER,20,30811.7,6487
392,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",140233,SAINT ANTHONY MEDICAL CENTER,74,21711.09459,4130.554054
394,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,140233,SAINT ANTHONY MEDICAL CENTER,24,24116.79167,5560
418,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,140233,SAINT ANTHONY MEDICAL CENTER,13,33968.07692,9507.923077
419,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,15,30684.53333,10416.66667
460,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,86,83050.18605,23629.80233
470,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,297,46720.77441,12788.3165
473,473 - CERVICAL SPINAL FUSION W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,31,51324.6129,11617.54839
481,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,140233,SAINT ANTHONY MEDICAL CENTER,50,59347.5,11076.12
482,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,34,44024.20588,8586.823529
491,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,37,24322.32432,6102.054054
536,536 - FRACTURES OF HIP & PELVIS W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,22,20122.86364,3999.818182
552,552 - MEDICAL BACK PROBLEMS W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,31,25187.22581,4663.870968
602,602 - CELLULITIS W MCC,140233,SAINT ANTHONY MEDICAL CENTER,13,33332.46154,7819.153846
603,603 - CELLULITIS W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,58,16140.93103,4575.37931
638,638 - DIABETES W CC,140233,SAINT ANTHONY MEDICAL CENTER,21,22923.2381,4550.142857
640,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",140233,SAINT ANTHONY MEDICAL CENTER,24,25458.625,6214.875
641,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",140233,SAINT ANTHONY MEDICAL CENTER,77,18557.49351,3858.454545
682,682 - RENAL FAILURE W MCC,140233,SAINT ANTHONY MEDICAL CENTER,33,31760.66667,8908.969697
683,683 - RENAL FAILURE W CC,140233,SAINT ANTHONY MEDICAL CENTER,62,26322.64516,6659.467742
684,684 - RENAL FAILURE W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,14,15091.78571,3609.571429
689,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,140233,SAINT ANTHONY MEDICAL CENTER,37,27398.35135,6584.27027
690,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,98,19050.2449,4575.857143
812,812 - RED BLOOD CELL DISORDERS W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,61,19286.31148,4451.131148
853,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,140233,SAINT ANTHONY MEDICAL CENTER,13,123693.3077,37830.53846
870,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,140233,SAINT ANTHONY MEDICAL CENTER,17,105559.2941,25349.17647
871,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,140233,SAINT ANTHONY MEDICAL CENTER,95,40247.93684,10481.04211
872,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,36,27073.30556,7410.944444
948,948 - SIGNS & SYMPTOMS W/O MCC,140233,SAINT ANTHONY MEDICAL CENTER,28,16753.78571,3698.714286
69,069 - TRANSIENT ISCHEMIA,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,11,10183.27273,4647.545455
190,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,18,26730.38889,7768.333333
191,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,31,20095.3871,6152.16129
192,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,34,15327.58824,4725.647059
193,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,20,27247.7,9309.4
194,194 - SIMPLE PNEUMONIA & PLEURISY W CC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,44,18774.77273,6193.25
195,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,31,14873.25806,4511.032258
292,292 - HEART FAILURE & SHOCK W CC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,41,22520.26829,6702.95122
293,293 - HEART FAILURE & SHOCK W/O CC/MCC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,32,13104.90625,4356
308,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,11,16249.36364,7843.272727
309,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,18,15298.55556,5332.111111
310,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,16,14234.3125,3619.9375
312,312 - SYNCOPE & COLLAPSE,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,32,14540.84375,4519.59375
313,313 - CHEST PAIN,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,30,12609.13333,3495.8
378,378 - G.I. HEMORRHAGE W CC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,29,21989.93103,6424.896552
392,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,74,14766.97297,4646.5
470,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,142,54666.16197,14940.00704
481,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,15,46892.6,11855.86667
536,536 - FRACTURES OF HIP & PELVIS W/O MCC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,16,9474.875,4379.5625
552,552 - MEDICAL BACK PROBLEMS W/O MCC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,27,13012.74074,5293.703704
603,603 - CELLULITIS W/O MCC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,31,14155.03226,5447.806452
641,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,40,12528.425,4311.675
689,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,17,24817.05882,7382.764706
690,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,47,14073.74468,5111.957447
