provider_id,provider_name,provider_street_address,provider_city,provider_state,provider_zip_code,hrr,total_discharges,count_drgs,average_covered_charges,average_total_payments,latitude,longitude
50543,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,CA - Orange County,263,,21487.78851,8417.7884745,33.651829,-117.91198
40091,MEDICAL PARK HOSPITAL,2001 SOUTH MAIN STREET,HOPE,AR,71801,AR - Texarkana,451,,16605.79097955,6415.86757345,33.649212,-93.5868883
450090,NORTH TEXAS MEDICAL CENTER,1900 HOSPITAL BLVD,GAINESVILLE,TX,76240,TX - Dallas,247,,20994.5608684615,6151.7566896154,33.6434627,-97.1621536
30083,PARADISE VALLEY HOSPITAL,3929 EAST BELL ROAD,PHOENIX,AZ,85032,AZ - Phoenix,527,,28514.71780625,8116.6407689167,33.6405846,-111.9976645
450469,TEXAS HEALTH PRESBYTERIAN HOSPITAL-WNJ,500 N HIGHLAND AVENUE,SHERMAN,TX,75091,TX - Dallas,2793,,37778.9749888,8811.9822893867,33.637166,-96.62387
50224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ONE HOAG DRIVE,NEWPORT BEACH,CA,92663,CA - Orange County,4450,,44508.336562069,10634.5857615287,33.625399,-117.930306
420068,TRMC OF ORANGEBURG & CALHOUN,3000 ST MATTHEWS RD BOX 1806,ORANGEBURG,SC,29115,SC - Columbia,2769,,37670.2966828125,10367.1597962187,33.6218541,-80.74922
250067,CLAY COUNTY MEDICAL CENTER,835 MEDICAL CENTER DR,WEST POINT,MS,39773,MS - Tupelo,446,,10627.5878657895,5786.6461277369,33.6186013,-88.6620422
670050,TRUSTPOINT HOSPITAL,4302 PRINCETON,LUBBOCK,TX,79415,TX - Lubbock,70,,10102.53436925,5710.5286275,33.617164,-101.903091
50770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,92563,CA - San Diego,213,,22718.1792718182,4839.6676235455,33.614781,-117.169182
50423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,AZ - Phoenix,134,,30124.65601,11201.0817104286,33.612696,-114.5953223
450188,ETMC CLARKSVILLE,3000 W MAIN ST,CLARKSVILLE,TX,75426,TX - Dallas,627,,26311.7253190476,4688.3339981905,33.6119704,-95.0994204
30089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,AZ - Phoenix,3711,,39199.651628764,10138.9977964494,33.609487,-112.181293
50603,SADDLEBACK MEMORIAL MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,CA,92653,CA - Orange County,3363,,49908.8619661039,9084.4990987922,33.6088327,-117.7088069
40051,DREW MEMORIAL HOSPITAL,778 SCOGIN DRIVE,MONTICELLO,AR,71655,AR - Little Rock,512,,7714.9401863125,5339.0671635625,33.6081317,-91.8150112
10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,AL - Birmingham,258,,16906.3241030833,6017.4225245,33.6044867,-86.3015771
30061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,AZ - Sun City,6316,,44675.4527594898,8674.2427094796,33.6043179,-112.2837818
450876,LUBBOCK HEART HOSPITAL LP,4810 NORTH LOOP 289,LUBBOCK,TX,79416,TX - Lubbock,1791,,27672.9210658537,7056.4103712439,33.603099,-101.915866
110018,NEWTON MEDICAL CENTER,5126 HOSPITAL DRIVE NE,COVINGTON,GA,30014,GA - Atlanta,1476,,15488.0061732128,6715.8069300213,33.601178,-83.847944
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,AL - Birmingham,2917,,27757.6443650805,8181.6521850345,33.5961576,-86.6675006
450586,SEYMOUR HOSPITAL,200 STADIUM DRIVE,SEYMOUR,TX,76380,TX - Wichita Falls,79,,8242.6597512,6947.5416488,33.5923033,-99.2473614
450686,UNIVERSITY MEDICAL CENTER,602 INDIANA AVENUE,LUBBOCK,TX,79415,TX - Lubbock,4350,,36966.1314556044,11897.7303546593,33.588379,-101.892139
30087,SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,AZ - Phoenix,3705,,43354.6773916883,9382.7475892078,33.581022,-111.885281
110165,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,30274,GA - Atlanta,2539,,32213.5918207463,10021.5719207463,33.5784259,-84.3889689
450040,COVENANT MEDICAL CENTER,3615 19TH STREET,LUBBOCK,TX,79410,TX - Lubbock,7255,,74048.8798676289,9435.9117509175,33.576903,-101.8921
40050,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,CAMDEN,AR,71701,AR - Little Rock,353,,13811.718417875,6226.166641125,33.5758644,-92.8362602
450755,COVENANT HOSPITAL LEVELLAND,1900 COLLEGE AVE,LEVELLAND,TX,79336,TX - Lubbock,94,,12612.550849,6183.5082901429,33.57321,-102.3677429
420082,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,29801,GA - Augusta,2733,,36053.1920273291,10126.9091480759,33.572206,-81.762177
30014,JOHN C LINCOLN NORTH MOUNTAIN HOSPITAL,250 EAST DUNLAP AVENUE,PHOENIX,AZ,85020,AZ - Phoenix,2259,,44653.6587546479,10217.5026916197,33.569462,-112.070587
110011,TANNER MEDICAL CENTER - CARROLLTON,705 DIXIE STREET,CARROLLTON,GA,30117,GA - Atlanta,1923,,29240.1414459016,9646.3927784754,33.569317,-85.07648
450497,BOWIE MEMORIAL HOSPITAL,705 EAST GREENWOOD AV,BOWIE,TX,76230,TX - Wichita Falls,249,,17383.3160741667,6000.9967565833,33.5619747,-97.8352824
50567,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,CA - Orange County,3871,,60754.5603324444,9828.6812417111,33.560996,-117.665304
50701,SOUTHWEST HEALTHCARE SYSTEM,25500 MEDICAL CENTER DRIVE,MURRIETA,CA,92562,CA - San Diego,2585,,36000.2218338961,10244.5986973766,33.5587609,-117.18329
450162,GRACE MEDICAL CENTER,2412 50TH ST,LUBBOCK,TX,79412,TX - Lubbock,295,,32396.49651625,8733.6740905,33.54983,-101.86919
250020,WEBSTER GENERAL HOSPITAL/SWING BED,70 MEDICAL PLAZA,EUPORA,MS,39744,MS - Tupelo,543,,16009.2154184211,5791.6076396316,33.5406769,-89.2670124
420098,WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BY-PASS,MURRELLS INLET,SC,29576,SC - Charleston,2862,,23776.0968628985,6524.1111518841,33.5403696,-79.0548214
30108,SURGICAL SPECIALTY HOSPITAL OF ARIZONA,6501 NORTH 19TH AVENUE,PHOENIX,AZ,85015,AZ - Phoenix,335,,35159.350995,12767.330012,33.5321969,-112.098972
250100,BAPTIST MEM HOSP/GOLDEN TRIANGLE INC,2520 5TH ST N,COLUMBUS,MS,39701,MS - Tupelo,1771,,27464.6624867742,9356.5499642258,33.5256825,-88.4274243
30030,PHOENIX BAPTIST HOSPITAL,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,85015,AZ - Phoenix,1526,,38900.0938119231,11745.5383724231,33.525116,-112.101889
250099,GREENWOOD LEFLORE HOSPITAL,1401 RIVER RD / PO BOX 1410,GREENWOOD,MS,38930,MS - Jackson,2129,,25895.379473806,9096.2298988508,33.5182366,-90.1983227
10104,TRINITY MEDICAL CENTER,800 MONTCLAIR RD,BIRMINGHAM,AL,35213,AL - Birmingham,3117,,64692.9065890361,8911.5275846024,33.5137737,-86.7491435
110191,"HENRY MEDICAL CENTER, INC",1133 EAGLE'S LANDING PARKWAY,STOCKBRIDGE,GA,30281,GA - Atlanta,3043,,33207.2519755128,9180.6220472949,33.5114449,-84.2219956
10056,ST VINCENT'S BIRMINGHAM,810 ST VINCENT'S DRIVE,BIRMINGHAM,AL,35205,AL - Birmingham,4968,,26258.8022740208,8397.4995575313,33.50819,-86.787808
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,6205,,42990.5491879381,11891.7424775052,33.50611,-86.8022258
30001,MARYVALE HOSPITAL,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,85031,AZ - Phoenix,249,,29561.63675125,10089.856613375,33.502257,-112.1709585
10103,BAPTIST MEDICAL CENTER-PRINCETON,701 PRINCETON AVENUE SOUTHWEST,BIRMINGHAM,AL,35211,AL - Birmingham,3311,,51422.3836644706,9206.6671804941,33.49854,-86.84633
30078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,PHOENIX,AZ,85016,AZ - Phoenix,52,,10814.6440466667,10327.311111,33.49695,-112.049421
30038,SCOTTSDALE HEALTHCARE-OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,85251,AZ - Phoenix,2797,,45697.2793535443,10462.125933481,33.488847,-111.923872
110177,DOCTORS HOSPITAL,3651 WHEELER ROAD,AUGUSTA,GA,30909,GA - Augusta,1825,,59610.4531308333,10049.4384414,33.482588,-82.09038
30024,ST JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,PHOENIX,AZ,85013,AZ - Phoenix,2324,,53067.8077474648,13653.0836033521,33.4810728,-112.0795412
30115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,AZ - Phoenix,2083,,39322.1126167188,9724.4689051563,33.478176,-112.257442
250050,OCH REGIONAL MEDICAL CENTER,400 HOSPITAL ROAD,STARKVILLE,MS,39759,MS - Tupelo,633,,18017.0079982083,6459.419578,33.476001,-88.820997
110034,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS,1120 15TH STREET,AUGUSTA,GA,30912,GA - Augusta,2941,,36240.0135869494,15566.6785876076,33.4709094,-81.9898848
110028,UNIVERSITY HOSPITAL,1350 WALTON WAY,AUGUSTA,GA,30901,GA - Augusta,6150,,29718.9106271225,9404.1632939796,33.4706577,-81.9800193
110039,TRINITY HOSPITAL OF AUGUSTA,2260 WRIGHTSBORO RD,AUGUSTA,GA,30904,GA - Augusta,693,,24547.0513506,6693.3639127333,33.467675,-82.0180659
30002,BANNER GOOD SAMARITAN MEDICAL CENTER,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,AZ - Phoenix,3848,,45160.8236721111,11784.4270785556,33.465137,-112.057972
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 ST MICHAEL DR,TEXARKANA,TX,75504,AR - Texarkana,4463,,37204.5244133333,8548.2273954778,33.4630777,-94.0728058
10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,4116,,88857.0625321277,7982.9663114681,33.4628033,-86.7770781
30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,AZ - Phoenix,1328,,29756.8894258,8546.46650802,33.462078,-112.352936
110111,MCDUFFIE REGIONAL MEDICAL CENTER,"521 HILL STREET, SW",THOMSON,GA,30824,GA - Augusta,129,,14159.4157683333,6775.1803515,33.460568,-82.508154
30022,MARICOPA MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,AZ - Phoenix,108,,45225.3769,16226.1782788333,33.45756,-112.026244
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,121 E BAKER ST,INDIANOLA,MS,38751,MS - Jackson,287,,9615.2689802667,6676.2718617333,33.4572304,-90.650115
30131,OASIS HOSPITAL,750 NORTH 40TH STREET,PHOENIX,AZ,85008,AZ - Phoenix,29,,33160.72414,10484.34483,33.4558347,-111.9952497
30037,ST LUKES MEDICAL CENTER,1800 EAST VAN BUREN STREET,PHOENIX,AZ,85006,AZ - Phoenix,575,,45989.4521268421,9466.7332923158,33.4547165,-112.0419966
110215,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,GA - Atlanta,3276,,32107.7985313924,8734.1232466329,33.444475,-84.523349
250051,KILMICHAEL HOSPITAL,301 LAMAR AVENUE,KILMICHAEL,MS,39747,MS - Jackson,45,,4537.8153846667,6213.8518853333,33.4410211,-89.5723564
10101,CITIZENS BAPTIST MEDICAL CENTER,604 STONE AVENUE,TALLADEGA,AL,35161,AL - Birmingham,597,,19891.3099093333,6521.028959,33.4397947,-86.0921538
450200,WADLEY REGIONAL MEDICAL CENTER,1000 PINE STREET,TEXARKANA,TX,75501,AR - Texarkana,1757,,34066.6297360938,9171.5691467031,33.4279328,-94.0468522
30126,ARIZONA REGIONAL MEDICAL CENTER,515 NORTH MESA DRIVE,MESA,AZ,85201,AZ - Mesa,517,,36613.8282881818,8278.3305988182,33.4253648,-111.8227853
320006,EASTERN NEW MEXICO MEDICAL CENTER,405 W COUNTRY CLUB RD,ROSWELL,NM,88201,NM - Albuquerque,1377,,43326.38504375,7593.45793075,33.4233955,-104.5274824
320086,ROSWELL REGIONAL HOSPITAL,117 EAST 19TH STREET,ROSWELL,NM,88201,NM - Albuquerque,289,,21903.1209161538,5977.5984946923,33.4168883,-104.5210746
450746,KNOX COUNTY HOSPITAL,701 SE 5TH STREET,KNOX CITY,TX,79529,TX - Wichita Falls,12,,3677,5264,33.4140854,-99.8131105
30105,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,MESA,AZ,85206,AZ - Mesa,1640,,49698.7200175,9370.1995913572,33.411278,-111.6857896
250082,DELTA REGIONAL MEDICAL CENTER,1400 E UNION ST,GREENVILLE,MS,38704,TN - Memphis,2051,,25127.8040233016,9288.1518359365,33.410986,-91.034791
30088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,AZ - Mesa,5575,,34631.891333875,8013.254156875,33.4105706,-111.6890339
30121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,MESA,AZ,85209,AZ - Mesa,1734,,59493.684975873,11895.4896829365,33.391283,-111.611255
110229,"PIEDMONT NEWNAN HOSPITAL, INC",60 HOSPITAL ROAD,NEWNAN,GA,30263,GA - Atlanta,1653,,29241.3082904815,8053.3115411482,33.3911614,-84.8156029
30065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,AZ - Mesa,3791,,38410.0832834066,10350.6507576593,33.3909742,-111.876381
50435,FALLBROOK HOSPITAL,624 E ELDER ST,FALLBROOK,CA,92028,CA - San Diego,375,,38661.3242386667,7487.1989520667,33.380911,-117.244455
30107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,AZ - Mesa,364,,42362.7780866667,13165.99717,33.380057,-111.734699
30122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,AZ - Mesa,1457,,38902.3810910204,9002.6420083878,33.3793308,-111.7245206
420020,GEORGETOWN MEMORIAL HOSPITAL,606 BLACK RIVER RD DRAWER 1718,GEORGETOWN,SC,29440,SC - Charleston,1722,,26469.0619931967,8596.6853314918,33.376834,-79.2944964
10114,"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM",995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35021,AL - Birmingham,1529,,27290.0278525455,7539.3475454727,33.3731475,-86.9916645
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,2905 WEST WARNER ROAD,CHANDLER,AZ,85225,AZ - Mesa,204,,52725.61275,11986.2451,33.3343622,-111.8912387
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,AL - Birmingham,133,,13736.11862175,5089.097070875,33.3166331,-85.4874423
30120,GILBERT HOSPITAL,5656 SOUTH POWER ROAD,GILBERT,AZ,85295,AZ - Mesa,174,,19169.67864625,5395.941508875,33.313876,-111.68959
420056,BAMBERG COUNTY MEMORIAL HOSPITAL,509 NORTH STREET,BAMBERG,SC,29003,SC - Columbia,171,,9260.7275343636,8885.6499818182,33.307457,-81.028176
30036,CHANDLER REGIONAL MEDICAL CENTER,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85224,AZ - Mesa,2752,,57358.9873661539,10437.6076792692,33.297496,-111.874614
30119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85296,AZ - Mesa,2034,,57778.7753589855,9896.4972244203,33.2868623,-111.7524572
10073,CLAY COUNTY HOSPITAL,83825 HIGHWAY 9    P O BOX 1270,ASHLAND,AL,36251,AL - Birmingham,284,,10223.2664411429,5531.8303267143,33.2774475,-85.8221193
40067,MAGNOLIA HOSPITAL,101 HOSPITAL DRIVE,MAGNOLIA,AR,71754,AR - Little Rock,457,,10125.0668802222,5764.2918920556,33.2750944,-93.2400629
10109,PICKENS COUNTY MEDICAL CENTER,241 ROBERT K WILSON,CARROLLTON,AL,35447,AL - Tuscaloosa,375,,12845.6941766111,8220.0185162222,33.2617871,-88.0950263
420016,BARNWELL COUNTY HOSPITAL,PO BOX 588  811  REYNOLDS ROAD,BARNWELL,SC,29812,SC - Columbia,178,,10317.706605,7592.0254805,33.256438,-81.362602
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,2519,,39728.13412075,7789.420930225,33.256073,-86.810348
110031,SPALDING REGIONAL MEDICAL CENTER,601 SOUTH 8TH STREET,GRIFFIN,GA,30223,GA - Atlanta,2509,,43511.2753269014,8465.8004839578,33.2400907,-84.2657542
10145,NORTHPORT MEDICAL CENTER,2700 HOSPITAL DRIVE,NORTHPORT,AL,35476,AL - Tuscaloosa,397,,27796.1106447619,8730.9678950476,33.23361,-87.571248
450241,FAITH COMMUNITY HOSPITAL,717 MAGNOLIA ST,JACKSBORO,TX,76458,TX - Wichita Falls,50,,5509.6286766667,6702.7071076667,33.226008,-98.1705198
670052,DOCTORS HOSPITAL,1901 DOCTORS HOSPITAL DRIVE,BRIDGEPORT,TX,76426,TX - Dallas,155,,17513.0321857143,5340.3615715714,33.2204598,-97.7619432
450271,WISE REGIONAL HEALTH SYSTEM,609 MEDICAL CENTER DRIVE,DECATUR,TX,76234,TX - Dallas,832,,34449.3966552632,7605.5672156579,33.2199022,-97.5938317
40088,MEDICAL CENTER SOUTH ARKANSAS,700 WEST GROVE STREET,EL DORADO,AR,71731,AR - Little Rock,1618,,33807.6246170455,7427.6447342046,33.2183922,-92.6722845
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,3000 N I-35,DENTON,TX,76201,TX - Dallas,2140,,42444.905373913,9010.7095818406,33.2176659,-97.1664984
10092,D C H REGIONAL MEDICAL CENTER,809 UNIVERSITY BOULEVARD EAST,TUSCALOOSA,AL,35401,AL - Tuscaloosa,8193,,32934.1280518,9090.15879827,33.205212,-87.525457
450373,EAST TEXAS MEDICAL CENTER MOUNT VERNON,500 S STATE HWY 37,MOUNT VERNON,TX,75457,TX - Tyler,177,,19569.55744875,5677.719636625,33.1888117,-95.227244
450399,BROWNFIELD REGIONAL MEDICAL CENTER,705 EAST FELT STREET,BROWNFIELD,TX,79316,TX - Lubbock,159,,7489.639790875,6577.59608725,33.1870807,-102.2677509
50128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,CA - San Diego,2633,,50898.4998232,11416.5115854933,33.1840084,-117.2966031
450634,DENTON REGIONAL MEDICAL CENTER,3535 SOUTH I35 EAST,DENTON,TX,76210,TX - Dallas,3242,,61595.1713069136,9060.2838114074,33.179958,-97.09272
450893,NORTH TEXAS HOSPITAL,2801 SOUTH MAYHILL ROAD,DENTON,TX,76208,TX - Dallas,64,,65981.1140266667,13988.6414833333,33.176873,-97.087115
670069,METHODIST MCKINNEY HOSPITAL,8000 W ELDORADO PKWY,MC KINNEY,TX,75070,TX - Dallas,55,,32115.50909,11180.81818,33.1766322,-96.7225542
450080,TITUS REGIONAL MEDICAL CENTER,2001 N JEFFERSON,MOUNT PLEASANT,TX,75455,TX - Tyler,829,,18434.1554374286,7888.8472105714,33.1757289,-94.971802
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,AL - Birmingham,1030,,28234.3981448649,6769.9698398649,33.165474,-86.2538019
450403,MEDICAL CENTER OF MCKINNEY,4500 MEDICAL CENTER DRIVE,MCKINNEY,TX,75069,TX - Dallas,2343,,66959.450363662,10068.8093986761,33.159449,-96.639842
450236,HOPKINS COUNTY MEMORIAL HOSPITAL,115 AIRPORT RD,SULPHUR SPRINGS,TX,75482,TX - Dallas,681,,15407.4297990741,5971.1368034074,33.1561363,-95.5993857
50115,PALOMAR MEDICAL CENTER,555 E VALLEY PARKWAY,ESCONDIDO,CA,92025,CA - San Diego,2707,,54752.900262125,11271.7697583875,33.12535,-117.073359
250027,WINSTON MEDICAL CENTER & SWINGBED,562 EAST MAIN STREET,LOUISVILLE,MS,39339,MS - Jackson,104,,12781.1958446,5723.7201086,33.1246104,-89.0337404
450352,HUNT REGIONAL MEDICAL CENTER,4215 JOE RAMSEY BLVD,GREENVILLE,TX,75401,TX - Dallas,1664,,22755.3456234783,7275.6828988261,33.1224222,-96.1240394
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,1105 CENTRAL EXPRESSWAY NORTH,ALLEN,TX,75013,TX - Dallas,404,,26669.5520852381,6870.1063532381,33.1162829,-96.6742568
450885,CENTENNIAL MEDICAL CENTER,12505 LEBANON ROAD,FRISCO,TX,75035,TX - Dallas,619,,60362.6014735714,7529.2711021429,33.114265,-96.770607
450615,ATLANTA MEMORIAL HOSPITAL,1007 SOUTH WILLIAMS STREET,ATLANTA,TX,75551,AR - Texarkana,317,,12659.0290633077,5250.6218289231,33.105094,-94.1654901
450853,BAYLOR MEDICAL CENTER AT FRISCO,5601 WARREN PARKWAY,FRISCO,TX,75034,TX - Dallas,293,,88565.70388,19703.1050733333,33.105052,-96.837988
450085,GRAHAM REGIONAL MEDICAL CENTER,1301 MONTGOMERY ROAD,GRAHAM,TX,76450,TX - Fort Worth,315,,9589.3803949286,6221.6204226429,33.0898833,-98.5844152
110113,BURKE MEDICAL CENTER,351 LIBERTY ST,WAYNESBORO,GA,30830,GA - Augusta,129,,8153.7209332857,5724.022645,33.0833197,-82.0115342
110150,OCONEE REGIONAL MEDICAL CENTER,821 N COBB STREET  POST OFFICE BOX 690,MILLEDGEVILLE,GA,31061,GA - Macon,709,,24465.000119,7742.4474716333,33.0801429,-83.2320991
250059,MONTFORT JONES MEMORIAL HOSPITAL,220 HWY 12 WEST,KOSCIUSKO,MS,39090,MS - Jackson,521,,9916.0978110476,5086.9460787619,33.0656685,-89.5983982
670068,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,4400 LONG PRAIRIE ROAD,FLOWER MOUND,TX,75028,TX - Dallas,341,,30620.5546722222,6749.0597742778,33.045808,-97.067494
450669,MEDICAL CENTER OF LEWISVILLE,500 WEST MAIN STREET,LEWISVILLE,TX,75057,TX - Dallas,1448,,46761.0522120408,8260.8549681837,33.044381,-97.004532
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,6020 W PARKER ROAD,PLANO,TX,75093,TX - Dallas,27,,66068.40057,21548.66193,33.0443087,-96.8321476
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,6200 W PARKER RD,PLANO,TX,75093,TX - Dallas,2495,,33076.6318634286,7430.2234615714,33.044049,-96.838532
50503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,CA,92024,CA - San Diego,1618,,64128.576885,12268.990422375,33.036266,-117.2848802
110016,WEST GEORGIA MEDICAL CENTER,1514 VERNON ROAD,LAGRANGE,GA,30240,GA - Atlanta,2339,,20401.39379775,7476.5219779375,33.032039,-85.057807
450730,BAYLOR MEDICAL CENTER AT CARROLLTON,4343 NORTH JOSEY LANE,CARROLLTON,TX,75010,TX - Dallas,981,,32604.8465236842,9137.5116667105,33.0276936,-96.8847061
450651,MEDICAL CENTER OF PLANO,3901 W 15TH ST,PLANO,TX,75075,TX - Dallas,3294,,63133.4937813636,9430.920274625,33.021679,-96.766206
670025,THE HEART HOSPITAL BAYLOR PLANO,1100 ALLIED DRIVE,PLANO,TX,75093,TX - Dallas,734,,41491.1486,10452.9743923158,33.015728,-96.790313
450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,4700 ALLIANCE BOULEVARD,PLANO,TX,75093,TX - Dallas,1637,,33913.8984667308,8500.3322765192,33.0135829,-96.788231
190088,SPRINGHILL MEDICAL CENTER,2001 DOCTORS DRIVE,SPRINGHILL,LA,71075,LA - Shreveport,294,,8977.5454470625,5610.465428875,33.010286,-93.44389
110100,JEFFERSON HOSPITAL,1067 PEACHTREE ST,LOUISVILLE,GA,30434,GA - Augusta,197,,8209.9830273333,5707.7242744445,33.0091334,-82.4044482
50636,POMERADO HOSPITAL,15615 POMERADO ROAD,POWAY,CA,92064,CA - San Diego,1408,,54095.1030123529,10730.1713534118,32.9969733,-117.0560448
110086,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,610 SPARTA ROAD,SANDERSVILLE,GA,31082,GA - Augusta,247,,17408.0619173333,9630.58601775,32.9962048,-82.8056937
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,2850 SOUTH HIGHWAY 114E,TROPHY CLUB,TX,76262,TX - Dallas,14,,41814.42857,12200.28571,32.9880194,-97.174731
670073,METHODIST HOSPITAL FOR SURGERY,17101 DALLAS PARKWAY,ADDISON,TX,75001,TX - Dallas,219,,26091.0403775,12670.4691025,32.984782,-96.8294191
420079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,SC - Charleston,5551,,55743.301012653,9687.7812208572,32.976051,-80.073023
450537,METHODIST RICHARDSON MEDICAL CENTER,401 W CAMPBELL RD,RICHARDSON,TX,75080,TX - Dallas,1073,,39381.836334,11167.823023075,32.973622,-96.726182
50342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 WEST LEGION ROAD,BRAWLEY,CA,92227,CA - San Diego,1182,,35471.5446957778,9954.0432504889,32.9597318,-115.5508711
10058,BIBB MEDICAL CENTER,208 PIERSON AVE,CENTREVILLE,AL,35042,AL - Tuscaloosa,28,,7683.0357145,4955.607143,32.9513954,-87.1445298
10065,RUSSELL HOSPITAL,3316 HIGHWAY 280,ALEXANDER CITY,AL,35010,AL - Birmingham,971,,11740.698254175,6721.81871135,32.9457255,-85.985696
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,1545 E SOUTHLAKE BLVD,SOUTHLAKE,TX,76092,TX - Dallas,154,,63809.77265,19936.42014,32.9408621,-97.127675
450563,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,1650 W COLLEGE ST,GRAPEVINE,TX,76051,TX - Dallas,2390,,33475.9018480282,8365.557752169,32.932281,-97.094357
450306,STAMFORD MEMORIAL HOSPITAL,1601 COLUMBIA STREET,STAMFORD,TX,79553,TX - Abilene,86,,7905.924026,5117.0338086,32.927671,-99.783636
320004,GERALD CHAMPION REGIONAL MEDICAL CENTE,2669 NORTH SCENIC DRIVE,ALAMOGORDO,NM,88310,TX - El Paso,845,,18207.3980091429,8814.3202745714,32.9256214,-105.9326423
